"track_id","track_name","artist_name","album_name","album_release_year","album_release_date_precision","album_type","album_release_date","track_number","explicit","type","disc_number","time_signature","tempo","duration_ms","key_name","mode_name","key_mode","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","Position","Year","Top_100"
"79uJjc7AJyB1Kh7M0TYAZp","<U+30A6><U+30A3>·<U+30D3><U+30ED><U+30F3><U+30B0>","Def Leppard","<U+30C7><U+30D5>·<U+30EC><U+30D1><U+30FC><U+30C9>",2015,"day","album","2015-10-30",4,FALSE,"track",1,4,203.067,306920,"F#","major","F# major",0.344,0.6,6,-8.313,1,0.0333,0.00131,0.0698,0.114,0.309,NA,NA,"No"
"0AguYgYTT9v0CDLSCGmhjF","Bo's Bayou","Big Brother & The Holding Company","Do What You Love",2016,"day","album","2016-04-01",4,FALSE,"track",1,4,174.735,196080,"A#","major","A# major",0.331,0.79,10,-4.729,1,0.0501,0.00034,0.00145,0.347,0.723,NA,NA,"No"
"6IQE7OZfwS2sUUv10ZTULx","Sloop John B.","Billy Vaughn","Moonlight Melodies",2017,"day","album","2017-01-31",18,FALSE,"track",1,4,115.811,168266,"D","major","D major",0.615,0.328,2,-14.542,1,0.0317,0.234,0.248,0.0985,0.73,NA,NA,"No"
"5cn0OYFinjzHStiLLenvm8","I Bet You're Mad At Me","Erasure","Nightbird",2005,"day","album","2005-01-24",11,FALSE,"track",1,4,102.989,241560,"C","major","C major",0.62,0.712,0,-6.112,1,0.0221,0.0212,0.000258,0.116,0.344,NA,NA,"No"
"3lLDxZi3MTuBi1RrOpTQUz","Toys","Bobby Rydell","Teach me to Twist",2017,"day","album","2017-06-25",23,FALSE,"track",1,3,100.92,143120,"C","minor","C minor",0.344,0.342,0,-7.929,0,0.028,0.862,0,0.0859,0.301,NA,NA,"No"
"33BTyewSJ25VgQJJtBWCuG","I'll Take Romance","Al Hirt","Flowers In Heaven",2014,"day","album","2014-03-25",10,FALSE,"track",1,4,121.548,133705,"F","major","F major",0.518,0.382,5,-8.089,1,0.0298,0.759,0.727,0.413,0.562,NA,NA,"No"
"0JyMnVv683lmc36ZktrFiX","If You Don't Know I Ain't Gonna Tell You","George Hamilton IV","Top 50 Classics - The Very Best of George Hamilton IV",2015,"day","album","2015-05-22",9,FALSE,"track",1,4,112.205,144193,"E","major","E major",0.745,0.535,4,-8.466,1,0.0479,0.671,0.0391,0.0957,0.897,NA,NA,"No"
"6EZCwN1zPSoDNUJ0cR782G","Come Round Soon","Sara Bareilles","Careful Confessions",2004,"day","album","2004-01-24",7,FALSE,"track",1,4,76.984,290720,"C","minor","C minor",0.735,0.361,0,-10.79,0,0.288,0.109,0,0.1,0.468,NA,NA,"No"
"2elvyJOSpIU1jvarM3sFRl","Dedicate This Song","The Isley Brothers","Tracks Of Life",1992,"day","album","1992-05-22",9,FALSE,"track",1,4,103.057,326733,"E","minor","E minor",0.624,0.818,4,-8.555,0,0.0434,0.105,0.000132,0.0672,0.8,NA,NA,"No"
"4ancAh3v1D00GogeiTDzkh","Heigh-Ho (The Dwarf's Marching Song)","Louis Armstrong","Disney Songs The Satchmo Way",1968,"year","album","1968",3,FALSE,"track",1,4,80.857,157640,"A#","major","A# major",0.708,0.269,10,-15.048,1,0.0428,0.776,7.37e-05,0.0691,0.805,NA,NA,"No"
"4rEK7yleKaArmCKOcE4U5b","Town and Country","Barry McGuire","The Barry Mcguire Album",1963,"day","album","1963-07-03",3,FALSE,"track",1,4,122.66,122066,"C","major","C major",0.622,0.699,0,-7.261,1,0.0379,0.655,0,0.134,0.941,NA,NA,"No"
"0Ftnzin8OuddGV4J2hDrMm","Leave the Memories Alone","Fuel","Angels & Devils",2007,"day","album","2007-08-07",5,FALSE,"track",1,3,124.248,237920,"D","major","D major",0.287,0.912,2,-4.673,1,0.0689,0.00101,1.63e-06,0.0688,0.431,NA,NA,"No"
"1XSJ3mgsnkT9DnhbXl29uf","Two More Lonely People","Miley Cyrus","Can't Be Tamed",2010,"day","album","2010-01-01",5,FALSE,"track",1,4,128.004,189946,"F#","major","F# major",0.68,0.802,6,-4.005,1,0.0629,0.00445,0,0.103,0.586,NA,NA,"No"
"4b2rHG8gmuaj5TvOjI02Tb","Maybe Angels","Sheryl Crow","Sheryl Crow",1996,"day","album","1996-09-24",1,FALSE,"track",1,4,125.197,296026,"C","minor","C minor",0.708,0.601,0,-8.634,0,0.0331,0.0342,0.000583,0.342,0.759,NA,NA,"No"
"1kSatXJoDVjtkKmeUgovAr","The Next Step Is Love","Elvis Presley","That's The Way It Is",1970,"day","album","1970-11-11",11,FALSE,"track",1,4,96.148,211666,"A#","major","A# major",0.419,0.446,10,-15.106,1,0.0327,0.647,0.00233,0.226,0.586,NA,NA,"No"
"3FBkQDipTlRol9aipXxTcF","It Turns Me Inside Out","Willie Nelson","City Of New Orleans",1984,"day","album","1984-11-25",8,FALSE,"track",1,4,134.636,207000,"C","major","C major",0.464,0.209,0,-15.795,1,0.0296,0.757,0.000707,0.0761,0.147,NA,NA,"No"
"6lKQ3ghvDpWE7qBlh8ZQCG","What Baby Wants","Alice Cooper","Welcome 2 My Nightmare",2011,"day","album","2011-09-19",12,FALSE,"track",1,4,127.983,223680,"C#","major","C# major",0.652,0.857,1,-4.251,1,0.0964,0.0231,0,0.357,0.471,NA,NA,"No"
"0YvPGumSWnSATKbz6BjrNv","Tenderly","Johnny Mathis","Open Fire, Two Guitars",1959,"day","album","1959-01-05",6,FALSE,"track",1,5,86.189,176200,"C#","major","C# major",0.224,0.138,1,-18.391,1,0.0441,0.98,0.0718,0.129,0.111,NA,NA,"No"
"39FvhfIw8NBz38BNB6TKiJ","Baby Can I Hold You","José Feliciano","As You See Me Now",2017,"day","album","2017-11-17",11,FALSE,"track",1,4,130.931,217466,"G","major","G major",0.48,0.628,7,-9.965,1,0.0317,0.648,0.00558,0.162,0.405,NA,NA,"No"
"4g5V8eNLVdL0OU5ImvjgPL","Man With A Mission","Don Henley","Building The Perfect Beast",1984,"day","album","1984-01-01",3,FALSE,"track",1,4,184.64,163506,"G","major","G major",0.46,0.899,7,-11.664,1,0.0578,0.303,3.66e-05,0.548,0.727,NA,NA,"No"
"0Z09dm8tNs6wFpDmkMg46k","Vereda Tropical","Henry Mancini","The Latin Sound Of Henry Mancini",1965,"year","album","1965",5,FALSE,"track",1,4,106.716,189426,"G","major","G major",0.52,0.21,7,-14.809,1,0.0294,0.681,0.901,0.106,0.523,NA,NA,"No"
"27C18Ecs9NPekqxKE3mi6I","It's All About to Change","Travis Tritt","It's All About To Change",1991,"year","album","1991",6,FALSE,"track",1,4,109.376,186733,"F","major","F major",0.675,0.431,5,-8.363,1,0.0253,0.21,0.000115,0.359,0.628,NA,NA,"No"
"1tm7dPugvn24GQiaOIgG3M","Prisoners Song - Alt. Version","Duane Eddy","Songs of Our Heritage",2004,"day","album","2004-01-01",14,FALSE,"track",1,4,104.328,151853,"G","major","G major",0.681,0.635,7,-10.108,1,0.0374,0.749,0.402,0.305,0.87,NA,NA,"No"
"2CEaVs4lc1PyfuRetSy2yx","Georgianna","Lloyd Price","Ain't It a Shame (Music for Every Mood)",2013,"day","album","2013-04-19",7,FALSE,"track",1,4,128.138,130026,"C","major","C major",0.576,0.496,0,-11.037,1,0.0317,0.716,0.000122,0.201,0.949,NA,NA,"No"
"7yikPMudh1D1FxnjY3yX6p","Tammy","Gene McDaniels","Tower of Strength - The Best of Gene McDaniels",2017,"day","album","2017-09-08",19,FALSE,"track",1,3,93.489,150334,"D#","major","D# major",0.284,0.166,3,-12.725,1,0.0285,0.953,0,0.0966,0.23,NA,NA,"No"
"43oa7nW7bfF3LCPbs78meT","Best Friend - Live In Antwerp/1972","Paul McCartney","Red Rose Speedway (Archive Collection)",1973,"day","album","1973-04-30",11,FALSE,"track",2,4,117.319,239320,"B","major","B major",0.485,0.785,11,-10.976,1,0.0701,0.0199,0.0298,0.569,0.732,NA,NA,"No"
"0U7lTraiehpfcQMbU5rnBl","Do It Again - Moullinex Remix","Robyn","Do It Again Remixes",2014,"day","album","2014-06-30",2,FALSE,"track",1,4,123.985,396605,"G#","major","G# major",0.687,0.809,8,-7.508,1,0.0376,0.0114,0.227,0.0957,0.456,NA,NA,"No"
"0RMCa2lblZXrL72tKYmoaM","And The Angels Sing","Ray Anthony","Hooked On Big Bands",2000,"day","album","2000-01-01",13,FALSE,"track",1,3,62.725,94599,"F","major","F major",0.45,0.706,5,-15.401,1,0.209,0.866,0.953,0.974,0.74,NA,NA,"No"
"7mVksDoFxUfs2BU58DCOJ6","The Roving Kind","Guy Mitchell","16 Most Requested Songs",1991,"day","album","1991-09-03",3,FALSE,"track",1,4,134.294,167026,"F","major","F major",0.774,0.272,5,-11.106,1,0.0574,0.839,0,0.192,0.809,NA,NA,"No"
"2MSOJn8cV9IdifJZJwE7oX","Oh, But I Do!","Joanie Sommers","Johnny Get Angry - The Best Of Joanie Sommers",2014,"day","album","2014-10-03",10,FALSE,"track",1,4,114.813,163735,"D#","major","D# major",0.37,0.113,3,-13.083,1,0.0343,0.941,4.52e-06,0.158,0.15,NA,NA,"No"
"4bYiktYJTxXmr2Oqbq50DF","Come Back","KC & The Sunshine Band","I'll Be There for You",2010,"day","album","2010-12-29",8,FALSE,"track",1,4,108.001,286586,"G#","major","G# major",0.769,0.96,8,-7.509,1,0.0322,0.0412,0.0038,0.361,0.942,NA,NA,"No"
"5OOPepu5kgQp9uOBJscmrW","Same Old Way","Clarence ""Frogman"" Henry","Masters Of The Last Century: Best of Clarence ""Frogman"" Henry",2014,"day","album","2014-01-01",4,FALSE,"track",1,4,125.927,192040,"G","major","G major",0.706,0.469,7,-13.514,1,0.112,0.817,0,0.353,0.815,NA,NA,"No"
"3NWTeiwILojiH2OM9IRVZb","18 Years","The Black Angels","Directions To See A Ghost",2008,"day","album","2008-12-22",5,FALSE,"track",1,4,103.279,325760,"B","major","B major",0.398,0.768,11,-7.606,1,0.031,0.169,0.714,0.161,0.187,NA,NA,"No"
"1I6aKJ18qtbsWpNrAelNOP","I'm Just a Poor Little Schemer","Trini Lopez","My Runaway Heart",2014,"day","album","2014-04-25",12,FALSE,"track",1,3,104.872,149682,"C","major","C major",0.517,0.456,0,-7.859,1,0.0255,0.5,0,0.148,0.382,NA,NA,"No"
"7bKmtTaUAZCjqYVLrMxvRS","Not Tonight - Live","Pablo Cruise","Live At The Record Plant '74",1974,"year","album","1974",9,FALSE,"track",1,4,125.563,216066,"C","major","C major",0.728,0.517,0,-11.9,1,0.0776,0.153,0.00832,0.299,0.82,NA,NA,"No"
"67qmaAZHPY3fidRbREQCpp","Postcards From Paradise","Ringo Starr","Postcards From Paradise",2015,"day","album","2015-03-31",4,FALSE,"track",1,4,176.085,318520,"D","major","D major",0.675,0.6,2,-5.511,1,0.0386,0.489,0.000472,0.143,0.429,NA,NA,"No"
"1nYftBumgxi9MleiKtqzrl","Call Rosie On the Phone - Re-Recorded Version","Guy Mitchell","20 Best of Guy Mitchell",2008,"day","album","2008-02-11",9,FALSE,"track",1,4,131.98,152240,"D","major","D major",0.752,0.234,2,-16.496,1,0.0921,0.433,0,0.111,0.516,NA,NA,"No"
"6f0Yzm2476snkQ6swJ3t2s","Eternal Alexander","Vangelis","Alexander (Original Motion Picture Soundtrack)",2004,"day","album","2004-10-25",17,FALSE,"track",1,4,76.471,277320,"D","major","D major",0.0689,0.326,2,-14.006,1,0.037,0.828,0.974,0.088,0.0758,NA,NA,"No"
"5QZkGxL2pa3aFyqjaCHPIh","Red Sails in the Sunset","Dave ""Baby"" Cortez","The Happy Organ",2018,"day","album","2018-01-06",4,FALSE,"track",1,4,116.428,142462,"A","minor","A minor",0.515,0.369,9,-8.242,0,0.032,0.825,0.816,0.0847,0.492,NA,NA,"No"
"6i5xPkPJHZUyyUKoYL5guU","Even If My Heart Would Break","Kenny G","The Essential Kenny G",2006,"year","album","2006",4,FALSE,"track",2,4,157.874,298653,"G","major","G major",0.512,0.55,7,-8.379,1,0.0516,0.0377,0,0.047,0.288,NA,NA,"No"
"5bJPd6deq0Lv9m9mVIaCdb","Darling Corey","Lonnie Donegan","Tom Dooley",2013,"day","album","2013-12-11",6,FALSE,"track",1,4,155.675,130586,"D","major","D major",0.495,0.86,2,-6.812,1,0.0474,0.542,0,0.334,0.829,NA,NA,"No"
"3tWEovNfTgb1BiQuJKAOZY","In Bethlehem (Narrative)","Johnny Cash","The Holy Land",1969,"day","album","1969-06-15",15,FALSE,"track",1,4,114.166,108346,"F#","minor","F# minor",0.677,0.468,6,-19.256,0,0.587,0.903,0,0.146,0.402,NA,NA,"No"
"79quLhuP8ew8nRzX7gWFof","Is It All Right If I Love You'","Don & Juan","What's Your Name Greatest Hits",2010,"day","album","2010-02-23",1,FALSE,"track",1,3,95.19,129133,"E","minor","E minor",0.602,0.359,4,-9.737,0,0.0229,0.476,0,0.512,0.413,NA,NA,"No"
"0dAeieDYYOj5GRJH6aPbre","Body and Soul - Live at Sony Studios, New York City, NY - April 1994","Tony Bennett","MTV Unplugged",1994,"day","album","1994-06-28",18,FALSE,"track",1,4,81.966,233706,"D#","minor","D# minor",0.38,0.286,3,-16.907,0,0.139,0.595,1.8e-06,0.899,0.238,NA,NA,"No"
"31548jPRzdPTJvfwjvvKEN","You Are My Dream","James Darren","Goodbye Cruel World",2017,"year","album","2017",26,FALSE,"track",1,4,78.812,155350,"C","major","C major",0.201,0.329,0,-9.706,1,0.0329,0.913,5.76e-05,0.117,0.238,NA,NA,"No"
"37hYppIf1xAkjH88CGgdXm","Have Yourself a Merry Little Christmas","Gretchen Wilson","Christmas in My Heart",2013,"day","album","2013-10-08",3,FALSE,"track",1,4,78.013,212866,"E","major","E major",0.618,0.353,4,-7.211,1,0.025,0.727,0,0.234,0.304,NA,NA,"No"
"2NKUAdnQ3Y7CHcC7EjpkYY","Fatal Hesitation","Chris de Burgh","Now And Then",2008,"day","album","2008-01-01",8,FALSE,"track",1,4,73.355,254573,"F","major","F major",0.452,0.539,5,-9.244,1,0.0259,0.112,3.12e-05,0.0849,0.395,NA,NA,"No"
"0kZbjdk8478FB1ZuiF9eiz","One Star","The New Christy Minstrels","Christmas Wishes",2013,"day","album","2013-11-27",10,FALSE,"track",1,4,94.301,147810,"C","major","C major",0.42,0.354,0,-8.952,1,0.0298,0.692,0.00075,0.0792,0.381,NA,NA,"No"
"3eKLr1XEjZfQ1FFw6pNjvI","Hungry Like the Wolf","Londonbeat","""What I Really Really Want"" - The Top of British Pop",2013,"day","album","2013-05-05",6,FALSE,"track",1,4,127.095,192188,"A","major","A major",0.729,0.548,9,-14.405,1,0.0632,0.0305,0.000418,0.147,0.513,NA,NA,"No"
"2TzeOKjAdLPq2MHdmBpf6J","Life Is More Then A Song","Sandy Posey","Dream Lover",2008,"day","album","2008-04-22",9,FALSE,"track",1,4,111.909,191293,"G#","major","G# major",0.664,0.211,8,-21.341,1,0.0823,0.963,0.93,0.379,0.572,NA,NA,"No"
"2k2vKhJ2LvxGO9h3RMXOm1","That's What I Like ABout the South","Crystal Gayle","Timeless Country: Crystal Gayle",2011,"day","album","2011-02-01",15,FALSE,"track",1,4,101.685,170341,"F","major","F major",0.605,0.516,5,-11.5,1,0.0453,0.53,3.02e-06,0.894,0.762,NA,NA,"No"
"2peZ1UCcgThWZXOGRawTfu","Just Not Today","Kenny Chesney","Just Who I Am: Poets & Pirates",2007,"day","album","2007-09-07",4,FALSE,"track",1,4,149.765,245426,"A","major","A major",0.575,0.673,9,-8.208,1,0.0592,0.284,3.25e-06,0.314,0.308,NA,NA,"No"
"0jAUZGBm20cnSpFBZar7NY","The Battle Rages On","Deep Purple","Live In Stuttgart 1993",2007,"year","album","2007",1,FALSE,"track",2,4,101.188,374560,"G","major","G major",0.366,0.834,7,-7.354,1,0.058,0.000752,0.435,0.774,0.335,NA,NA,"No"
"7G7UNs17d0Grqk63M2MAwu","My Hometown - Springsteen on Broadway","Bruce Springsteen","Springsteen on Broadway",2018,"day","album","2018-12-14",5,FALSE,"track",1,4,122.72,239613,"F","major","F major",0.438,0.246,5,-15.734,1,0.0633,0.839,0.000797,0.721,0.273,NA,NA,"No"
"5h02VBGuvWQogpIxKLHqBt","Peppermint Twist, Pt. 1","Joey Dee & The Starliters","Peppermint Twist (The Singles)",2014,"day","album","2014-05-17",15,FALSE,"track",1,4,198.201,123586,"C","major","C major",0.396,0.815,0,-8.9,1,0.0597,0.22,0,0.196,0.962,NA,NA,"No"
"5MEZWY7Yb1Xg71NmNSIfOP","I'm Goin Back","Jadakiss","Kiss Of Death",2004,"day","album","2004-01-01",18,TRUE,"track",1,4,90.039,217933,"D","major","D major",0.693,0.909,2,-3.42,1,0.219,0.184,0,0.3,0.711,NA,NA,"No"
"1EWwyAa3UfRcUDOgIQNFDp","Single Girl","Sandy Posey","As Long As We've Got Us",2008,"day","album","2008-05-05",14,FALSE,"track",1,4,110.743,144195,"A#","major","A# major",0.752,0.404,10,-13.732,1,0.0361,0.814,0.149,0.0938,0.847,NA,NA,"No"
"6dBMYL2mIlioLCIUULShqe","Kids In The Street","The All-American Rejects","Kids In The Street",2012,"day","album","2012-01-01",7,FALSE,"track",1,4,138.016,285613,"G","major","G major",0.512,0.906,7,-5.895,1,0.0945,0.00108,0.00894,0.435,0.247,NA,NA,"No"
"7BLZGoLrh6pcZFYYXMcWqk","Mother Earth","Cyndi Lauper","Memphis Blues",2010,"day","album","2010-06-21",10,FALSE,"track",1,4,101.592,319120,"C","major","C major",0.6,0.492,0,-7.489,1,0.0246,0.61,0.00269,0.082,0.316,NA,NA,"No"
"63sSq7SZG2boxqI2tEf1TP","Muleskinner Blues - Live at Conway Hall","Lonnie Donegan","The Polygon / Nixa / Pye Anthology",2014,"day","album","2014-09-08",4,FALSE,"track",2,4,121.496,303933,"D","major","D major",0.411,0.953,2,-5.428,1,0.198,0.744,0.00233,0.317,0.489,NA,NA,"No"
"5TJjP5Ddps8pEIOaMvPYZJ","Don't You Rock Me Daddy-O","Lonnie Donegan","Rock Island Line - The Singles Anthology",1985,"day","album","1985-01-01",9,FALSE,"track",1,4,122.583,101173,"G","major","G major",0.653,0.809,7,-7.236,1,0.0675,0.775,0,0.292,0.947,NA,NA,"No"
"79OfVRAos8WUJkfTwCymPA","Love Me Tender","Gene McDaniels","Tower of Strength - The Best of Gene McDaniels",2017,"day","album","2017-09-08",55,FALSE,"track",1,3,84.725,142080,"G","major","G major",0.33,0.268,7,-11.591,1,0.0317,0.894,1.09e-05,0.362,0.182,NA,NA,"No"
"2O7rbNjxaCqbHVMrbmIsvT","Git It!","Wayne Fontana & The Mindbenders","The Collection",1964,"day","album","1964-01-01",7,FALSE,"track",1,4,104.312,167026,"D","major","D major",0.457,0.584,2,-8.885,1,0.083,0.271,0,0.152,0.862,NA,NA,"No"
"2KTOyHEJfEmjZpQjwSlPKq","k.I.s.s. - Album Version (Edited)","Nelly","5.0 Deluxe",2010,"day","album","2010-11-12",15,FALSE,"track",1,4,163.005,224373,"E","minor","E minor",0.624,0.84,4,-4.42,0,0.0337,0.00268,7.86e-05,0.0431,0.63,NA,NA,"No"
"1Fzn3SlGc0oIdnxAgX9CeK","Fresher Than Ever","Young Money","Rise Of An Empire",2014,"day","album","2014-01-01",8,FALSE,"track",1,4,156.044,406066,"G#","major","G# major",0.682,0.803,8,-4.928,1,0.288,0.00134,2.05e-06,0.298,0.355,NA,NA,"No"
"7pd2hshGNmLJHyn0orpmY2","I Thank You","Tower Of Power","Great American Soulbook",2009,"year","album","2009",2,FALSE,"track",1,4,119.057,211106,"A#","minor","A# minor",0.813,0.691,10,-7.19,0,0.093,0.13,0.00011,0.0209,0.78,NA,NA,"No"
"5Xcn9rfiUkwRrkxBDCi2jD","Beat The Crew - Live Manchester, NH 3-1-04","Barenaked Ladies","Play Everywhere For Everyone - Manchester, NH 3-1-04",2006,"day","album","2006-04-04",24,FALSE,"track",1,4,78.473,322506,"C","major","C major",0.465,0.707,0,-9.976,1,0.927,0.833,0,0.86,0.383,NA,NA,"No"
"1tKSr2a2QnfzW2ZwZmLjuy","Chicago","Eydie Gormé","I Love Music - Only Original Recondings",2014,"day","album","2014-09-16",13,FALSE,"track",1,4,111.379,146285,"A#","minor","A# minor",0.561,0.372,10,-8.684,0,0.0436,0.789,0,0.271,0.639,NA,NA,"No"
"5ltD7k2xnxnkCcVkreCG53","Dreamer's Dream","Tom Cochrane","Songs Of A Circling Spirit",1997,"day","album","1997-01-01",6,FALSE,"track",1,4,136.151,294640,"G","major","G major",0.479,0.196,7,-10.856,1,0.0298,0.825,0.000886,0.109,0.344,NA,NA,"No"
"1F5rim7WcPdHDEauRdhzFa","Disillusioned (Rerecorded)","The Tams","Hey Girl Don't Bother Me",2011,"day","album","2011-02-28",3,FALSE,"track",1,4,114.473,129600,"G","minor","G minor",0.584,0.408,7,-14.475,0,0.0312,0.653,0.00117,0.358,0.651,NA,NA,"No"
"1uPQAyQXei49QdxhHHDBIX","She's Living in a Dream World","Steve Forbert","Live at the Bottom Line",2013,"day","album","2013-12-01",13,FALSE,"track",1,4,109.692,202933,"E","major","E major",0.552,0.307,4,-13.405,1,0.0425,0.661,0.00186,0.646,0.216,NA,NA,"No"
"0dGOMXwmXIUR7X0J16QnCx","Without Thinking","Right Said Fred","I'm a Celebrity",2009,"day","album","2009-01-01",12,FALSE,"track",1,4,127.009,234160,"G","major","G major",0.753,0.917,7,-5.172,1,0.0532,0.136,0.000891,0.112,0.881,NA,NA,"No"
"5fujvyLj037upnF7lHlzAQ","For You","Adam Wade","Adam And Evening",2012,"day","album","2012-03-30",10,FALSE,"track",1,4,81.587,131000,"C","major","C major",0.295,0.179,0,-12.782,1,0.0296,0.97,1.11e-06,0.175,0.352,NA,NA,"No"
"5P8e28oMgZw1KVYb9OKsuw","Ain't That The Truth","Poison","Native Tongue",1993,"day","album","1993-01-01",10,FALSE,"track",1,4,94.968,205333,"C#","major","C# major",0.586,0.95,1,-5.106,1,0.0556,0.0223,0.000172,0.0677,0.632,NA,NA,"No"
"7fyVkEPtYPygCYbfthPpEQ","I’ve Just Come To Tell You About The Wife","Joan Osborne","The Entertainer (soundtrack) Starring Sir Lawrence Olivier",2008,"day","album","2008-01-30",13,FALSE,"track",2,5,127.518,210466,"C","major","C major",0.62,0.172,0,-24.267,1,0.649,0.686,0,0.286,0.432,NA,NA,"No"
"57Hhqx4X5SSjAj4DbYy0Iu","How Would You Feel","The Love Unlimited Orchestra","Nostalgic Love Songs",2017,"day","album","2017-07-21",14,FALSE,"track",1,4,139.655,280714,"A","major","A major",0.623,0.414,9,-7.156,1,0.0374,0.533,8.59e-06,0.13,0.135,NA,NA,"No"
"6tlF4uh34QXqq81XrIyO0O","When All Is Said And Done","ABBA","The Visitors",1981,"year","album","1981",3,FALSE,"track",1,4,126.028,198066,"D","major","D major",0.723,0.679,2,-7.517,1,0.0357,0.424,5.6e-05,0.317,0.71,NA,NA,"No"
"56NmpYw8plRFgLg0daP0H7","A Little Romance","The Notorious B.I.G.","The King & I",2017,"day","album","2017-05-19",13,FALSE,"track",1,4,91.115,184666,"C#","major","C# major",0.756,0.54,1,-5.121,1,0.327,0.353,0,0.0878,0.93,NA,NA,"No"
"4AQ5sDumbl9kC6aiHP4UOg","A Bad Way Of Saying Goodbye","Trace Adkins","Dreamin' Out Loud",1996,"day","album","1996-01-01",10,FALSE,"track",1,3,89.649,235973,"D","major","D major",0.525,0.367,2,-7.618,1,0.0249,0.388,5.23e-05,0.256,0.243,NA,NA,"No"
"5KF0xy4VZcuIqkgElrQtzg","Timshel - Live At Shepherd's Bush Empire","Mumford & Sons","Sigh No More",2010,"day","album","2010-01-01",9,FALSE,"track",2,3,81.155,202386,"F","major","F major",0.401,0.208,5,-17.126,1,0.0378,0.834,0,0.737,0.152,NA,NA,"No"
"3Vg1KAHfi5D8TP19qWVv4H","Chico And The Man","José Feliciano","Que Sera Sera",2004,"day","album","2004-02-01",9,FALSE,"track",1,4,93.848,185653,"A","major","A major",0.659,0.615,9,-13.749,1,0.0767,0.417,8.9e-06,0.085,0.712,NA,NA,"No"
"5CoWlopadvTeOFNU7NY5AO","Inheritance","Scorpions","Lonesome Crow",1972,"day","album","1972-01-01",5,FALSE,"track",1,4,87.55,277813,"A#","major","A# major",0.221,0.56,10,-8.342,1,0.0441,0.172,0.0151,0.104,0.366,NA,NA,"No"
"6kjLxSRAFRmPxm1jCNNBV8","Symphony No. 6 in F Major, Op. 68 ""Pastoral"": III. Lustiges Zusammensein der Landleute. Allegro","London Symphony Orchestra","Beethoven: Symphonies Nos. 1-9",2006,"day","album","2006-09-12",3,FALSE,"track",2,1,149.489,298933,"F","major","F major",0.346,0.0482,5,-23.18,1,0.0551,0.971,0.149,0.199,0.42,NA,NA,"No"
"1nDNvpM2EQ4ABCy4Hr0J1C","Movin' On","King Curtis","Kings Rock",2018,"day","album","2018-04-19",3,FALSE,"track",1,4,113.259,162546,"D#","major","D# major",0.471,0.424,3,-10.835,1,0.0566,0.902,0.864,0.0636,0.712,NA,NA,"No"
"2i1bN3BA4uu9kd0EsD4rmy","Violin Concerto ""Anne-Sophie"": 1. Moderato","London Symphony Orchestra","Previn: Violin Concerto / Bernstein: Serenade",2003,"day","album","2003-01-01",1,FALSE,"track",1,3,89.427,588333,"F#","minor","F# minor",0.238,0.134,6,-22.478,0,0.0455,0.742,0.741,0.0883,0.0709,NA,NA,"No"
"74oAUDK0lJ5sOq4RhkZRRx","I Want To Break Free - Live In Sheffield / 2005","Queen","Return Of The Champions",2005,"day","album","2005-01-01",3,FALSE,"track",1,4,119.606,239573,"D","major","D major",0.35,0.835,2,-5.406,1,0.0425,0.07,0.000411,0.979,0.26,NA,NA,"No"
"3ssi5ZM8N5KGa90epEvn0E","Twistin' The Night Away","Rod Stewart","20th Century Masters: The Millennium Collection: Best of Rod Stewart (Reissue)",1999,"day","album","1999-07-20",11,FALSE,"track",1,4,135.152,196160,"G","major","G major",0.485,0.81,7,-9.416,1,0.0694,0.0173,0,0.158,0.627,NA,NA,"No"
"63Yk0ZcjJSv37O8Vy7PFZi","Farther Away","Evanescence","Lost Whispers",2016,"day","album","2016-01-01",4,FALSE,"track",1,4,170.136,239037,"A","major","A major",0.31,0.865,9,-3.817,1,0.0451,0.000268,0.0874,0.196,0.306,NA,NA,"No"
"0kFvPE17XaA0ZT372Rdlie","Take Your Love And Run","Barbara Lynn","Here Is Barbara Lynn",1968,"year","album","1968",2,FALSE,"track",1,4,134.87,173373,"A#","major","A# major",0.618,0.577,10,-10.464,1,0.0483,0.0455,2.07e-06,0.0987,0.719,NA,NA,"No"
"0AlEg50Xgw4Ta4QnEXOfDd","Mother Nature's Son","John Denver","Rocky Mountain High",1972,"day","album","1972-09-15",2,FALSE,"track",1,4,98.015,149733,"E","major","E major",0.435,0.597,4,-9.911,1,0.0267,0.582,0.0138,0.053,0.616,NA,NA,"No"
"6vmAgl2y9MpoZKrVUXrPe5","Hello Darlin'","Conway Twitty","Hello Darlin'",1970,"day","album","1970-03-23",11,FALSE,"track",1,3,170.55,149133,"C","major","C major",0.276,0.235,0,-14.352,1,0.0315,0.94,1.01e-05,0.132,0.472,NA,NA,"No"
"6TGNbqAeejm375w5eueUr4","Please Don't Be Mad","Bobby Rydell","Kissin' Time",2015,"day","album","2015-04-01",4,FALSE,"track",1,3,105.467,154253,"F","major","F major",0.547,0.584,5,-5.352,1,0.0259,0.742,2.51e-05,0.19,0.589,NA,NA,"No"
"46jU5S1kGrjQQsjpgIMJZz","I Won't Stop Loving You","Anita Ward","Ring My Bell",2005,"day","album","2005-09-26",4,FALSE,"track",1,4,133.741,270000,"A#","major","A# major",0.375,0.311,10,-14.395,1,0.0347,0.846,0.0668,0.0972,0.244,NA,NA,"No"
